ID_EVENTO,ID_LOTE,TIPO_SIEMBRA,SEM_TRATADAS,MATERIAL_GENETICO,CULT_ANT,DRENAJE,METODO_COSECHA,ALMACENAMIENTO_FINCA,AREA,RDT_AJUSTADO,DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Antes_Siem,ContEnfQui_Siem_Eme,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Antes_Siem,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose,TotN_Antes_Siem,TotN_Siem_Emer,TotN_Emer_Flor,TotP_Antes_Siem,TotP_Siem_Emer,TotP_Emer_Flor,TotK_Antes_Siem,TotK_Siem_Emer,TotK_Emer_Flor,FerOrg_Antes_Siem,FerOrg_Siem_Emer,FerOrg_Emer_Flor,FerQui_Antes_Siem,FerQui_Siem_Emer,FerQui_Emer_Flor,PENDIENTE_RASTA,TERRENO_CIRCUN_RASTA,POSICION_PERFIL_RASTA,NO_CAPAS_RASTA,PH_RASTA,PEDREG_PERFIL_ROCAS,CAP_ENDURE_RASTA,PROFUND_CAP_ENDURE_RASTA,ESPESOR_CAP_ENDURE_RASTA,MOTEADOS_RASTA,PROFUND_MOTEADOS_RASTA,MOTEADOS_MAS70cm._RASTA,ESTRUCTURA_RASTA,OBSERVA_EROSION_RASTA,OBSERVA_MOHO_RASTA,OBSERVA_COSTRAS_DURAS_RASTA,SITIO_EXPUESTO_SOL_RASTA,OBSERVA_COSTRAS_BLANCAS_RASTA,OBSERVA_COSTAS_NEGRAS_RASTA,REGION_SECA_ARIDA_RASTA,OBSERVA_RAICES_VIVAS_RASTA,PROFUND_RAICES_VIVAS_RASTA,OBSERVA_PLANTAS_PEQUENAS_RASTA,OBSERVA_HOJARASCA_MO_RASTA,SUELO_NEGRO_BLANDO_RASTA,CUCHILLO_PRIMER_HTE_RASTA,CERCA_RIOS_QUEBRADAS_RASTA,RECUBRIMIENTO_VEGETAL__SUELO_RASTA,prof_efectiva,d.interno,drenaje_externo,porc_A,porc_Ar,porc_ArA,porc_ArL,porc_FrL,porc_L,porc_F,porc_ArF,porc_FAr,porc_FA,porc_AF,porc_BLANDO,porc_DURO,porc_EXT_DURO,porc_FRIABLE,porc_FIRME,porc_EXT_FIRME,porc_PLASTICO,porc_MUY_PLASTICO
2136,1919,Mecanizado,NO,DK 234,Algodón,SI,Manual,NO,7.0,4534.883721,5.0,51.0,72.0,75000,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,1.8,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40.0,POCO AFECTADAS,SI,NO,SI,SI,MUY BUENO,60.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2137,1918,Mecanizado,NO,ICA V 156,Algodón,SI,Manual,NO,4.5,2790.697674,4.0,51.0,67.0,75000,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,0,0.0,0.0,138.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,3,2.1,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40.0,POCO AFECTADAS,SI,NO,SI,SI,MUY BUENO,50.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,80.0,0.0
2138,1917,Mecanizado,NO,DK 234,Algodón,SI,Mecanizada,NO,21.0,3534.883721,15.0,46.0,68.0,62500,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0.0,9.6,46.0,0,19.2,0.0,0,9.6,30.0,0,0,0,0,1,2,3.6,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40.0,PLANTAS NORMALES,SI,NO,SI,SI,MUY BUENO,54.0,BUENO,LENTO,0.0,0.0,0.0,0.0,29.63,0.0,0.0,0.0,70.37,0.0,0.0,0.0,0.0,0.0,70.37,29.63,0.0,0.0,0.0
2140,1915,Mecanizado,NO,P4082 (Pioneer),Algodón,SI,Manual,NO,2.0,4539.534884,5.0,45.0,71.0,62500,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0.0,0.0,100.0,0,0.0,47.5,0,0.0,97.5,0,0,0,0,0,2,1.5,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40.0,POCO AFECTADAS,NO,SI,SI,SI,MUY BUENO,60.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2143,1961,Mecanizado,NO,Otro,Algodón,NO,Manual,NO,2.0,3441.860465,4.0,48.0,68.0,60000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,2.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,24.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,60.0,BUENO,NINGUNO,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2145,1962,Mecanizado,SI,P4082 (Pioneer),Algodón,NO,Manual,NO,2.0,2825.581395,0.0,50.0,77.0,60000,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,84.0,0,0.0,0.0,0,0.0,10.0,0,0,0,0,0,2,2.0,PLANO O LLANO,PLANO,2.0,6.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25.0,POCO AFECTADAS,NO,NO,SI,NO,BUENO,60.0,BUENO,NINGUNO,0.0,36.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.33,0.0,63.33,36.67,0.0,0.0,0.0,0.0,0.0,0.0
2153,1976,Mecanizado,NO,DK 234,Pastos,NO,Manual,SI,1.0,4186.046512,7.0,55.0,73.0,13500,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,1.0,PLANO O LLANO,PLANO,1.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,30.0,PLANTAS NORMALES,SI,NO,SI,SI,MUY BUENO,50.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2154,1977,Mecanizado,SI,P3966 (Pioneer),Algodón,SI,Manual,SI,3.5,4465.116279,5.0,45.0,98.0,60000,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,92.0,0,0.0,0.0,0,0.0,90.0,0,0,0,0,0,3,1.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,POCO MARCADAS,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,35.0,PLANTAS NORMALES,NO,NO,SI,SI,MUY BUENO,60.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,58.33,41.67,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2157,2000,Mecanizado,NO,DK 234 YGRR,Algodón,NO,Manual,SI,9.0,1695.348837,7.0,51.0,60.0,50000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,60.0,0,0,0,0,0,4,1.3,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,48.0,MUY AFECTADAS,SI,NO,SI,SI,REGULAR,60.0,BUENO,NINGUNO,0.0,68.33,0.0,0.0,0.0,0.0,0.0,0.0,31.67,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2158,2003,Mecanizado,SI,P4082 (Pioneer),Algodón,SI,Manual,SI,2.0,4625.581395,5.0,47.0,69.0,75000,17,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0.0,0.0,45.0,0,0.0,45.0,0,0.0,45.0,0,0,0,0,0,3,4.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,24.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,56.67,43.33,0.0,0.0,0.0
2159,2004,Mecanizado,SI,DK 234,Algodón,SI,Mecanizada,NO,9.0,5086.046512,5.0,49.0,77.0,72000,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,60.0,0,0,0,0,0,4,4.0,PLANO O LLANO,PLANO,3.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,21.0,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.33,36.67,0.0,0.0,0.0,0.0,36.67,63.33,0.0,0.0,0.0
2160,2005,Mecanizado,SI,DK 234,Algodón,SI,Manual,SI,2.0,4709.302326,5.0,47.0,79.0,73000,17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,0.0,69.0,0,0.0,0.0,0,0.0,30.0,0,0,0,0,0,3,5.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,24.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2161,2006,Mecanizado,NO,P4082 (Pioneer),Algodón,SI,Manual,SI,3.0,4991.860465,5.0,48.0,78.0,72000,17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,60.0,0,0,0,0,0,4,4.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,24.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2163,2007,Mecanizado,SI,PAC 105,Algodón,SI,Manual,SI,2.0,5116.27907,5.0,48.0,75.0,73000,17,0,0,0,0,0,0,0,0,0,2,1,0,0,1,7,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,60.0,0,0,0,0,0,4,4.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,35.0,PLANTAS NORMALES,SI,NO,SI,NO,ESPACIADO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2164,1998,Mecanizado,SI,Otro,Pastos,SI,Mecanizada,SI,5.5,1871.627907,5.0,45.0,83.0,62500,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0.0,0.0,37.5,0,0.0,37.5,0,0.0,37.5,0,0,0,0,0,2,1.9,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,45.0,MUY AFECTADAS,SI,NO,SI,SI,MUY BUENO,60.0,BUENO,NINGUNO,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,35.0,0.0
2165,2008,Mecanizado,SI,P4082 (Pioneer),Algodón,SI,Manual,SI,5.0,5339.534884,5.0,45.0,82.0,72000,17,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,60.0,0,0,0,0,0,4,4.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,28.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2166,1997,Mecanizado,SI,PAC 105,Algodón,SI,Mecanizada,SI,3.0,1804.883721,5.0,46.0,89.0,62500,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,1.2,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,SI,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,52.0,MUY AFECTADAS,SI,NO,SI,SI,REGULAR,52.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,36.54,0.0,0.0,0.0,0.0,63.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2167,2009,Mecanizado,SI,P4082 (Pioneer),Algodón,SI,Manual,SI,4.0,4897.674419,5.0,47.0,79.0,73000,16,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,30.0,0,0,0,0,0,3,3.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,18.0,PLANTAS NORMALES,SI,NO,SI,SI,ESPACIADO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,28.33,0.0,0.0,0.0,0.0,71.67,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2184,1966,Mecanizado,NO,DK 234 YGRR,Algodón,SI,Mecanizada,NO,15.0,2919.767442,4.0,49.0,85.0,55000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,46.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,35.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,46.67,0.0,53.33,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2188,1968,Mecanizado,NO,Otro,Algodón,NO,Manual,NO,2.5,3861.627907,6.0,45.0,81.0,60000,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,30.0,0,0,0,0,0,3,2.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,27.0,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,27.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2206,1992,Mecanizado,NO,Otro,Maiz,NO,Manual,SI,1.0,1976.744186,5.0,51.0,58.0,71452,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,184.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,1.4,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,35.0,MUY AFECTADAS,NO,NO,SI,SI,REGULAR,60.0,BUENO,NINGUNO,0.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,66.67,0.0
2207,2081,Mecanizado,SI,P4082 (Pioneer),Maiz,SI,Manual,SI,1.0,3813.953488,5.0,45.0,89.0,70000,17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,46.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,4.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,34.0,PLANTAS NORMALES,SI,NO,SI,NO,REGULAR,34.0,LENTO A MUY LENTO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2211,2082,Mecanizado,SI,Otro,Algodón,SI,Manual,SI,1.5,5116.27907,5.0,46.0,75.0,72000,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,90.0,0,0,0,0,0,4,4.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,31.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,45.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2214,1978,Mecanizado,NO,PAC 105,Algodón,SI,Manual,NO,1.0,3488.372093,5.0,53.0,63.0,62500,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,3.5,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,32.0,MUY AFECTADAS,SI,NO,SI,SI,MUY BUENO,60.0,BUENO,LENTO,0.0,0.0,66.67,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2216,1989,Manual,NO,DK 234 YGRR,Algodón,SI,Manual,NO,1.0,4409.302326,5.0,50.0,71.0,66666,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,138.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,1.9,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,32.0,POCO AFECTADAS,SI,NO,SI,SI,MUY BUENO,60.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,63.33,36.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2218,1988,Manual,NO,P4082 (Pioneer),Algodón,SI,Manual,NO,1.5,3344.023256,5.0,46.0,72.0,62500,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.0,69.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,2.5,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,SI,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,38.0,POCO AFECTADAS,SI,NO,SI,SI,MUY BUENO,40.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2220,1987,Mecanizado,NO,P3966 (Pioneer),Algodón,SI,Mecanizada,NO,1.3,2250.0,5.0,48.0,71.0,62500,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,30.0,0,0,0,0,0,3,2.7,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,35.0,POCO AFECTADAS,SI,NO,SI,SI,MUY BUENO,60.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2222,1985,Mecanizado,NO,Otro,Maiz,SI,Manual,NO,1.5,6312.093023,5.0,46.0,76.0,75000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,108.0,0,0.0,10.0,0,0.0,60.0,0,0,0,0,0,6,1.5,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40.0,MUY AFECTADAS,SI,NO,SI,SI,BUENO,60.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2224,1984,Mecanizado,NO,PIONEER 30F35,Algodón,SI,Manual,NO,1.0,3627.906977,10.0,40.0,57.0,62500,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.0,87.0,0,0.0,46.0,0,0.0,30.0,0,0,0,0,0,3,1.1,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,SI,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,30.0,PLANTAS NORMALES,SI,NO,SI,SI,MUY BUENO,30.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,36.67,0.0,63.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2225,1983,Mecanizado,NO,PIONEER 30F35,Algodón,SI,Manual,NO,1.5,1931.860465,10.0,40.0,62.0,45000,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.0,78.0,0,0.0,23.0,0,0.0,60.0,0,0,0,0,0,3,1.5,PLANO O LLANO,PLANO,3.0,4.5,SIN ROCAS,SI,1.0,15.0,SI,21.0,SI,ATERRONADA,NO,NO,POCO MARCADAS,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,10.0,MUY AFECTADAS,NO,NO,NO,SI,REGULAR,10.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,33.33,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,31.67,33.33
2228,1981,Manual,SI,DK 234 YGRR,Algodón,SI,Manual,NO,3.0,4186.046512,4.0,51.0,65.0,75000,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,1.6,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,SI,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,34.0,MUY AFECTADAS,NO,NO,SI,SI,REGULAR,34.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,66.67,0.0
2229,1980,Mecanizado,NO,PAC 105,Algodón,SI,Manual,NO,1.0,3720.930233,5.0,47.0,68.0,75000,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,1.2,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,SI,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,42.0,MUY AFECTADAS,SI,NO,SI,SI,BUENO,42.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2233,2091,Mecanizado,SI,Otro,Algodón,SI,Manual,SI,1.0,4958.139535,5.0,46.0,75.0,71000,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,30.0,0,0,0,0,0,3,4.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,31.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,45.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
