ID_EVENTO,ID_PROD,FECHA_CONTROL,TIPO_OBJETIVO,TIPO_CONTROL,MOLECULA_ACTIVA
2304,1725,5/28/2015,Enfermedades,Químico,TRIAZOL +STROBIRULINA
2304,1725,5/28/2015,Enfermedades,Químico,Carbendazim
2304,1725,6/11/2015,Enfermedades,Químico,Propiconazol
2304,1725,6/11/2015,Enfermedades,Químico,Tebuconazole
2305,2217,4/15/2015,Plagas,Químico,BENZOATO+ACETAMOPRID
2305,2217,3/30/2015,Malezas,Químico,Glifosato
2305,2217,4/18/2015,Malezas,Químico,Glifosato
2307,2041,3/10/2015,Plagas,Químico,FIPRONIL
2307,2041,4/1/2015,Plagas,Químico,BENZOMECTINA
2307,2041,3/10/2015,Malezas,Químico,Glifosato
2307,2041,3/10/2015,Malezas,Químico,Pendimentalina
2307,2041,3/10/2015,Malezas,Químico,Atrazina
2308,2219,4/15/2015,Plagas,Químico,BENZOMECTINA
2308,2219,4/30/2015,Plagas,Químico,BENZOMECTINA
2308,2219,3/30/2015,Malezas,Químico,Glifosato
2308,2219,3/30/2015,Malezas,Químico,Pendimentalina
2308,2219,3/30/2015,Malezas,Químico,Atrazina
2309,2219,3/30/2015,Plagas,Químico,CARBULIN
2309,2219,4/12/2015,Plagas,Químico,EMAMECTINA
2309,2219,3/30/2015,Malezas,Químico,Glifosato
2309,2219,3/30/2015,Malezas,Químico,Pendimentalina
2309,2219,3/30/2015,Malezas,Químico,Atrazina
2314,2237,6/6/2015,Malezas,Químico,glifosato y amina
2314,2237,7/15/2015,Malezas,Químico,Glifosato
2316,2238,3/24/2015,Plagas,Químico,METOX
2316,2238,4/2/2015,Plagas,Químico,SPINETORAM
2316,2238,4/24/2015,Plagas,Químico,EMAMECTINA BENZOATO
2316,2238,4/6/2015,Malezas,Químico,Glifosato
2316,2238,5/29/2015,Malezas,Químico,Glifosato
2317,2239,4/27/2015,Malezas,Químico,HARNESS
2317,2239,5/24/2015,Malezas,Químico,Glifosato
2317,2239,7/4/2015,Malezas,Químico,Glifosato
2318,2240,4/28/2015,Malezas,Químico,HARNESS
2318,2240,5/30/2015,Malezas,Químico,Glifosato
2318,2240,6/30/2015,Malezas,Químico,Glifosato
2319,2241,4/17/2015,Plagas,Químico,EMAMECTINA BENZOATO
2319,2241,4/27/2015,Plagas,Químico,SPINETORAM
2319,2241,5/7/2015,Plagas,Químico,EMAMECTINA BENZOATO
2319,2241,5/20/2015,Plagas,Químico,EMAMECTINA BENZOATO
2319,2241,4/7/2015,Malezas,Químico,Atrazina
2319,2241,5/9/2015,Malezas,Químico,Glifosato
2320,2241,4/29/2015,Plagas,Químico,EMAMECTINA BENZOATO
2320,2241,5/10/2015,Plagas,Químico,SPINETORAM
2320,2241,5/20/2015,Plagas,Químico,EMAMECTINA BENZOATO
2320,2241,5/30/2015,Plagas,Químico,Cipermetrina
2320,2241,4/17/2015,Malezas,Químico,Atrazina
2320,2241,5/20/2015,Malezas,Químico,Glifosato
2326,2242,3/19/2015,Plagas,Químico,EMAMECTINA BENZOATO
2326,2242,4/2/2015,Plagas,Químico,CLORPIRIFOS
2326,2242,4/12/2015,Plagas,Químico,EMAMECTINA BENZOATO
2326,2242,3/7/2015,Malezas,Químico,Pendimentalina
2326,2242,3/7/2015,Malezas,Químico,Atrazina
2326,2242,4/9/2015,Malezas,Químico,Glufosinato de amonio
2328,2243,4/26/2015,Plagas,Químico,EMAMECTINA BENZOATO
2328,2243,5/16/2015,Plagas,Químico,Cipermetrina
2328,2243,5/25/2015,Plagas,Químico,EMAMECTINA BENZOATO
2328,2243,4/14/2015,Malezas,Químico,Metolaclor
2328,2243,4/14/2015,Malezas,Químico,Atrazina
2328,2243,5/17/2015,Malezas,Químico,Glifosato
2328,2243,6/16/2015,Malezas,Químico,Glifosato
2332,2244,5/12/2015,Plagas,Químico,EMAMECTINA BENZOATO
2332,2244,5/20/2015,Plagas,Químico,Cipermetrina
2332,2244,6/12/2015,Plagas,Químico,EMAMECTINA BENZOATO
2332,2244,5/20/2015,Malezas,Químico,Glifosato
2332,2244,6/30/2015,Malezas,Químico,Glifosato
2333,2245,5/10/2015,Plagas,Químico,EMAMECTINA BENZOATO
2333,2245,5/20/2015,Plagas,Químico,SPINETORAM
2333,2245,5/30/2015,Plagas,Químico,EMAMECTINA BENZOATO
2333,2245,5/30/2015,Malezas,Químico,Glifosato
2333,2245,6/28/2015,Malezas,Químico,Glifosato
2334,2246,4/27/2015,Plagas,Químico,CIPERMETRINA+DIFLUOBENZAMI
2334,2246,5/9/2015,Plagas,Químico,EMAMECTINA BENZOATO
2334,2246,4/30/2015,Malezas,Químico,Glifosato
2334,2246,6/30/2015,Malezas,Químico,Glifosato
2335,2247,3/20/2015,Plagas,Químico,CARBOFARAN
2335,2247,4/5/2015,Plagas,Químico,BENZOMECTINA
2335,2247,4/20/2015,Plagas,Químico,BENZOMECTINA
2335,2247,3/20/2015,Malezas,Químico,Glifosato
2335,2247,4/5/2015,Malezas,Químico,Glifosato
2336,2247,3/20/2015,Plagas,Químico,HEMATOMIL
2336,2247,4/5/2015,Plagas,Químico,TIAMETOXAN
2336,2247,4/20/2015,Plagas,Químico,BENZOMECTINA
2336,2247,3/20/2015,Malezas,Químico,Glifosato
2336,2247,4/5/2015,Malezas,Químico,Glifosato
2337,2198,3/30/2015,Plagas,Químico,BENZOMECTINA+ACETAMINOPRID
2337,2198,4/10/2015,Plagas,Químico,BENZOMECTINA
2337,2198,4/10/2015,Malezas,Químico,NITROGENO
2337,2198,3/30/2015,Malezas,Químico,Atrazina
2337,2198,3/30/2015,Malezas,Químico,Glufosinato de amonio
2338,2248,3/26/2015,Plagas,Químico,METOMIL
2338,2248,4/15/2015,Plagas,Químico,EMAMECTINA
2338,2248,3/26/2015,Malezas,Químico,Pendimentalina
2338,2248,3/26/2015,Malezas,Químico,Glifosato
2338,2248,3/26/2015,Malezas,Químico,Atrazina
2339,2252,3/23/2015,Plagas,Químico,FIPRONIL
2339,2252,4/12/2015,Plagas,Químico,CELAFENURON
2339,2252,3/23/2015,Malezas,Químico,Glifosato
2339,2252,3/23/2015,Malezas,Químico,Pendimentalina
2339,2252,3/23/2015,Malezas,Químico,Atrazina
2340,2253,4/6/2015,Plagas,Químico,CARBOFURAN
2340,2253,4/6/2015,Malezas,Químico,Glifosato
2340,2253,4/6/2015,Malezas,Químico,Glifosato
2340,2253,4/6/2015,Malezas,Químico,2.4-D
2341,2217,4/10/2015,Plagas,Químico,BENZOMECTINA+ACETAMINOPRID
2341,2217,3/17/2015,Malezas,Químico,Glifosato
2341,2217,3/17/2015,Malezas,Químico,2.4-D
2341,2217,4/5/2015,Malezas,Químico,Glufosinato de amonio
2342,2254,3/24/2015,Plagas,Químico,METOMIL
2342,2254,4/15/2015,Plagas,Químico,BENZOMECTINA
2342,2254,3/24/2015,Malezas,Químico,Glifosato
2342,2254,3/24/2015,Malezas,Químico,Atrazina
2342,2254,3/24/2015,Malezas,Químico,Pendimentalina
2343,2255,3/20/2015,Plagas,Químico,Cipermetrina
2343,2255,4/10/2015,Plagas,Químico,BENZOMECTINA+ACETAMINOPRID
2343,2255,3/20/2015,Malezas,Químico,Glifosato
2343,2255,3/20/2015,Malezas,Químico,Atrazina
2343,2255,3/20/2015,Malezas,Químico,Pendimentalina
2344,2256,5/16/2015,Plagas,Químico,EMAMECTINA BENZOATO
2344,2256,5/14/2015,Malezas,Químico,Glifosato
2345,2256,5/17/2015,Plagas,Químico,EMAMECTINA BENZOATO
2345,2256,5/15/2015,Malezas,Químico,Glifosato
2346,2256,5/19/2015,Plagas,Químico,EMAMECTINA BENZOATO
2346,2256,5/17/2015,Malezas,Químico,Glifosato
2347,1860,5/13/2015,Plagas,Químico,EMAMECTINA BENZOATO
2347,1860,6/3/2015,Plagas,Químico,EMAMECTINA BENZOATO
2347,1860,5/23/2015,Malezas,Químico,Glifosato
2347,1860,5/23/2015,Malezas,Químico,Atrazina
2347,1860,7/3/2015,Malezas,Químico,Glifosato
2348,2257,4/10/2015,Plagas,Químico,EMAMECTINA BENZOATO
2348,2257,4/23/2015,Plagas,Químico,EMAMECTINA BENZOATO
2348,2257,4/25/2015,Malezas,Químico,Glifosato
2348,2257,5/31/2015,Malezas,Químico,Glifosato
2349,1861,4/13/2015,Plagas,Químico,EMAMECTINA BENZOATO
2349,1861,4/28/2015,Plagas,Químico,EMAMECTINA BENZOATO
2349,1861,5/10/2015,Plagas,Químico,TIAMETOXAN
2349,1861,4/18/2015,Malezas,Químico,Glifosato
2349,1861,6/13/2015,Malezas,Químico,Glifosato
2350,2258,3/16/2015,Plagas,Químico,EMAMECTINA BENZOATO
2350,2258,3/1/2015,Malezas,Químico,Glifosato
2351,2277,6/4/2015,Plagas,Químico,teflubenzurom
2351,2277,6/13/2015,Plagas,Químico,spinetoram
2351,2277,5/19/2015,Malezas,Químico,glifosato y 2.4 D + picloram
2351,2277,6/17/2015,Malezas,Químico,Atrazina
2351,2277,6/17/2015,Malezas,Químico,mesotrione
2352,2276,6/9/2015,Plagas,Químico,teflubenzurom
2352,2276,6/16/2015,Plagas,Químico,Thiodicarb
2352,2276,6/24/2015,Plagas,Químico,teflubenzurom
2352,2276,5/21/2015,Malezas,Químico,"glifosato  y 2,4D + picloram"
2352,2276,6/24/2015,Malezas,Químico,Atrazina
2352,2276,6/24/2015,Malezas,Químico,mesotrione
2387,2215,6/16/2015,Enfermedades,Químico,Difenoconazole
2390,2288,6/4/2015,Plagas,Químico,Cipermetrina
2390,2288,6/10/2015,Plagas,Químico,Cipermetrina
2390,2288,5/21/2015,Malezas,Químico,Glufosinato de amonio
2390,2288,6/18/2015,Plagas,Químico,emamectina
2390,2288,6/25/2015,Plagas,Químico,teflubenzurom
2390,2288,6/30/2015,Plagas,Químico,emamectina
2390,2288,7/6/2015,Plagas,Químico,teflubenzurom
2390,2288,7/12/2015,Plagas,Químico,emamectina
2390,2288,7/18/2015,Plagas,Químico,teflubenzurom
2390,2288,6/14/2015,Malezas,Químico,Atrazina
2390,2288,6/14/2015,Enfermedades,Químico,Carbendazim
2390,2288,7/4/2015,Enfermedades,Químico,Carbendazim
2391,2289,6/9/2015,Plagas,Químico,spinetoram
2391,2289,5/17/2015,Malezas,Químico,glifosato y 2.4 D + picloram
2391,2289,6/29/2015,Malezas,Químico,glufosinato de aminio y 2.4 D +  picloram
2391,2289,6/9/2015,Enfermedades,Químico,myclobutanil
2392,2290,5/22/2015,Plagas,Químico,Cipermetrina
2392,2290,6/10/2015,Plagas,Químico,lufenuron
2392,2290,7/5/2015,Plagas,Químico,lufenuron 
2392,2290,5/22/2015,Malezas,Químico,glifosato y amina
2392,2290,6/20/2015,Malezas,Químico,glufosinato de amonio   y amina
2392,2290,6/10/2015,Enfermedades,Químico,Benomil
2392,2290,7/5/2015,Enfermedades,Químico,Benomil
2399,2297,4/19/2015,Plagas,Químico,METOX
2399,2297,4/30/2015,Plagas,Químico,SPINETORAM
2399,2297,5/15/2015,Plagas,Químico,AMAMECTINA BENZOATO
2399,2297,5/9/2015,Malezas,Químico,Glifosato
2399,2297,6/9/2015,Malezas,Químico,Glifosato
2400,1872,3/30/2015,Plagas,Químico,EMAMECTINA BENZOATO
2400,1872,4/10/2015,Plagas,Químico,SPINETORAM
2400,1872,4/20/2015,Malezas,Químico,Glufosinato de amonio
2400,1872,4/20/2015,Malezas,Químico,Atrazina
2401,2298,3/29/2015,Plagas,Químico,SPINETORAM
2401,2298,4/14/2015,Plagas,Químico,EMAMECTINA BENZOATO
2401,2298,5/6/2015,Plagas,Químico,EMAMECTINA BENZOATO
2401,2298,3/12/2015,Malezas,Químico,INTEGRITI
2401,2298,4/14/2015,Malezas,Químico,Atrazina
2401,2298,4/14/2015,Malezas,Químico,Pendimentalina
2402,2299,4/29/2015,Plagas,Químico,SPINETORAM
2402,2299,5/20/2015,Plagas,Químico,TIAMETOXAN
2402,2299,5/30/2015,Plagas,Químico,TIAMETOXAN
2402,2299,6/10/2015,Plagas,Químico,CLORPIRIFOS
2402,2299,4/17/2015,Malezas,Químico,Pendimentalina
2402,2299,4/17/2015,Malezas,Químico,Atrazina
2402,2299,5/19/2015,Malezas,Químico,Glifosato
2402,2299,5/30/2015,Enfermedades,Químico,Propiconazol
2404,2213,6/20/2015,Plagas,Químico,Cipermetrina
2405,2321,3/20/2015,Plagas,Químico,CLORPIRIFOS
2405,2321,3/20/2015,Malezas,Químico,Glifosato
2405,2321,4/10/2015,Malezas,Químico,Glifosato
2405,2321,4/25/2015,Malezas,Químico,Glifosato
2406,2322,6/2/2015,Plagas,Químico,Cipermetrina
2406,2322,6/16/2015,Plagas,Químico,permetrina + piripoxifen
2406,2322,6/29/2015,Plagas,Químico,permetrina + piriproxifen
2406,2322,5/22/2015,Malezas,Químico,Glifosato
2406,2322,5/22/2015,Malezas,Químico,amina
2406,2322,7/4/2015,Malezas,Químico,Paraquat
2406,2322,7/4/2015,Malezas,Químico,Atrazina
2407,2323,6/4/2015,Plagas,Químico,Cipermetrina
2407,2323,6/4/2015,Malezas,Químico,Glifosato
2407,2323,6/4/2015,Malezas,Químico,picloram
2429,2041,3/12/2015,Plagas,Químico,FIPRONIL
2429,2041,3/30/2015,Plagas,Químico,BENZOMECTINA+ACETAMINOPRID
2429,2041,3/12/2015,Malezas,Químico,Glifosato
2429,2041,3/12/2015,Malezas,Químico,Pendimentalina
2429,2041,3/12/2015,Malezas,Químico,Atrazina
2432,2016,3/28/2015,Plagas,Químico,TRICLORFON
2432,2016,4/10/2015,Plagas,Químico,TRICLORFON
2432,2016,4/18/2015,Plagas,Químico,EMAMECTINA
2432,2016,3/12/2015,Malezas,Químico,Glifosato
2432,2016,3/12/2015,Malezas,Químico,Atrazina
2435,2095,6/16/2015,Malezas,Químico,Glifosato
2441,2094,6/25/2015,Malezas,Químico,Glifosato
2443,2092,6/12/2015,Malezas,Químico,Glifosato
2444,2228,6/6/2015,Plagas,Químico,Cipermetrina
2444,2228,6/20/2015,Malezas,Químico,Glifosato
2445,2218,3/25/2015,Plagas,Químico,FIPRONIL
2445,2218,4/25/2015,Plagas,Químico,Cipermetrina
2445,2218,3/25/2015,Malezas,Químico,Glifosato
2445,2218,3/25/2015,Malezas,Químico,Pendimentalina
2445,2218,3/25/2015,Malezas,Químico,Atrazina
2446,2095,6/8/2015,Plagas,Químico,Cipermetrina
2446,2095,6/20/2015,Malezas,Químico,Glufosinato de amonio
2447,2220,6/8/2015,Plagas,Químico,SPINETORAM
2447,2220,6/13/2015,Plagas,Químico,SPINETORAM
2447,2220,6/20/2015,Malezas,Químico,Glifosato
2447,2220,6/25/2015,Enfermedades,Químico,Benomil
2448,2035,5/11/2015,Plagas,Químico,EMAMECTINA
2448,2035,5/21/2015,Malezas,Químico,Paraquat
2449,2006,5/30/2015,Plagas,Químico,Cipermetrina
2449,2006,6/8/2015,Plagas,Químico,Cipermetrina
2449,2006,6/22/2015,Malezas,Químico,Glifosato
2449,2006,6/26/2015,Enfermedades,Químico,Benomil
2450,2077,6/30/2015,Malezas,Químico,Glifosato
2451,2078,6/30/2015,Malezas,Químico,Glifosato
2452,2079,6/2/2015,Plagas,Químico,SPINETORAM
2452,2079,6/10/2015,Plagas,Químico,EMAMECTINA
2452,2079,6/22/2015,Malezas,Químico,Glifosato
2454,2080,6/10/2015,Plagas,Químico,SPINETORAM
2454,2080,6/18/2015,Plagas,Químico,SPINETORAM
2454,2080,6/25/2015,Malezas,Químico,Glufosinato de amonio
2454,2080,6/26/2015,Enfermedades,Químico,AZOXISTROBIN+DIFENOPROPICONAZOL
2455,2080,5/30/2015,Plagas,Químico,THIODICARB
2455,2080,6/6/2015,Plagas,Químico,SPINETORAM
2455,2080,6/14/2015,Plagas,Químico,EMAMECTINA
2455,2080,6/25/2015,Malezas,Químico,Paraquat
2456,2081,5/28/2015,Plagas,Químico,Cipermetrina
2456,2081,6/7/2015,Plagas,Químico,EMAMECTINA
2456,2081,6/19/2015,Malezas,Químico,Glifosato
2457,2341,4/27/2015,Plagas,Químico,Cipermetrina
2458,2342,5/26/2015,Plagas,Químico,Cipermetrina
2458,2342,6/24/2015,Enfermedades,Químico,Mancozeb
2463,2350,3/21/2015,Plagas,Químico,FIPRONIL 
2463,2350,4/20/2015,Plagas,Químico,BENZOMECTINA
2463,2350,3/21/2015,Malezas,Químico,Glifosato
2463,2350,3/21/2015,Malezas,Químico,Pendimentalina
2463,2350,3/21/2015,Malezas,Químico,2.4-D
2464,2353,6/16/2015,Plagas,Químico,Cipermetrina
2464,2353,6/14/2015,Malezas,Químico,Glifosato
2465,2345,6/6/2015,Plagas,Químico,Cipermetrina
2465,2345,6/16/2015,Plagas,Químico, lufenuron
2465,2345,6/26/2015,Plagas,Químico, lufenuron 
2465,2345,7/2/2015,Plagas,Químico,emamectina
2465,2345,7/9/2015,Plagas,Químico,emamectina
2465,2345,5/21/2015,Malezas,Químico,glifosato y diuron
2466,2354,7/7/2015,Plagas,Químico,Spinotran
2466,2354,5/23/2015,Plagas,Químico,Cipermetrina
2466,2354,6/17/2015,Plagas,Químico,Spinotram
2466,2354,5/23/2015,Malezas,Químico,Glifosato
2466,2354,5/23/2015,Malezas,Químico,2.4-D
2466,2354,6/17/2015,Malezas,Químico,Nicosulfuron + Thifesulfuron-methyl
2466,2354,6/17/2015,Malezas,Químico,Atrazina
2466,2354,7/7/2015,Enfermedades,Químico,Azoxistrobin
2466,2354,7/7/2015,Enfermedades,Químico,Carbendazim
2467,2352,6/8/2015,Plagas,Químico,Cipermetrina
2467,2352,7/3/2015,Plagas,Químico,spinetoram
2467,2352,6/13/2015,Malezas,Químico,Glifosato
2467,2352,6/13/2015,Malezas,Químico,Atrazina
2468,2351,5/22/2015,Malezas,Químico,2.4 d + picloram
2469,2349,6/24/2015,Malezas,Químico,Glifosato
2469,2349,6/24/2015,Malezas,Químico,2.4-D
2470,2346,6/12/2015,Plagas,Químico,Lorsban 4E
2470,2346,6/16/2015,Plagas,Químico,Cipermetrina
2470,2346,7/7/2015,Plagas,Químico,Lorsban 4E
2470,2346,7/7/2015,Malezas,Químico,Atrazina
2471,2346,6/12/2015,Plagas,Químico,Lorsban 4E
2471,2346,6/16/2015,Plagas,Químico,Cipermetrina
2471,2346,7/7/2015,Plagas,Químico,Lorsban 4E
2471,2346,7/7/2015,Malezas,Químico,Atrazina
2472,2355,7/11/2015,Plagas,Químico,Clorpirifos
2472,2355,6/11/2015,Plagas,Químico,Piretroides
2472,2355,6/22/2015,Plagas,Químico,Clorpirifos
2472,2355,6/22/2015,Plagas,Químico,Benzoato de Emamectina
2472,2355,6/29/2015,Plagas,Químico,Benzoato de Emamectina
2472,2355,5/25/2015,Malezas,Químico,Glifosato
2472,2355,5/25/2015,Malezas,Químico,Picloram
2472,2355,7/8/2015,Malezas,Químico,Glifosato
2473,2348,7/5/2015,Plagas,Químico,emamectina
2473,2348,6/4/2015,Malezas,Químico,Glifosato
2473,2348,6/25/2015,Malezas,Químico,Glifosato
2474,2347,6/7/2015,Plagas,Químico,emamectina
2474,2347,6/17/2015,Plagas,Químico,emamectina
2474,2347,6/24/2015,Plagas,Químico,emamectina 
2474,2347,6/7/2015,Malezas,Químico,Glufosinato de amonio
2478,2369,3/15/2015,Plagas,Químico,FIPRONIL 
2478,2369,4/5/2015,Plagas,Químico,BENZOMECTINA+ACETAMINOPRID
2478,2369,3/15/2015,Malezas,Químico,Glifosato
2478,2369,3/15/2015,Malezas,Químico,Pendimentalina
2478,2369,3/15/2015,Malezas,Químico,Atrazina
2496,2370,3/7/2015,Plagas,Químico,Cipermetrina
2496,2370,4/20/2015,Plagas,Químico,BENZOMECTINA
2496,2370,3/7/2015,Malezas,Químico,Glifosato
2496,2370,3/7/2015,Malezas,Químico,Atrazina
2496,2370,4/21/2015,Malezas,Químico,Paraquat
2501,2355,6/10/2015,Plagas,Químico,Clorpirifos
2501,2355,6/10/2015,Plagas,Químico,Piretroides
2501,2355,6/20/2015,Plagas,Químico,Clorpirifos
2501,2355,6/20/2015,Plagas,Químico,Emamectina Benzoato
2501,2355,5/21/2015,Malezas,Químico,Glifosato
2501,2355,5/21/2015,Malezas,Químico,Picloram
2501,2355,6/30/2015,Malezas,Químico,Glifosato
2502,1901,6/5/2015,Plagas,Químico,emamectina
2502,1901,5/28/2015,Malezas,Químico,Glifosato
2502,1901,6/25/2015,Malezas,Químico,Glifosato
2503,2082,6/30/2015,Malezas,Químico,2 4 D + PICLORAM
2503,2082,6/30/2015,Malezas,Químico,Glifosato
2504,2083,6/2/2015,Plagas,Químico,SPINETORAM
2504,2083,6/13/2015,Plagas,Químico,SPINETORAM
2504,2083,6/2/2015,Malezas,Químico,Glifosato
2505,2219,3/28/2015,Plagas,Químico,CARBOFURAN
2505,2219,4/12/2015,Plagas,Químico,BENZOMECTINA
2505,2219,3/28/2015,Malezas,Químico,Pendimentalina
2505,2219,3/28/2015,Malezas,Químico,Glifosato
2505,2219,3/28/2015,Malezas,Químico,Atrazina
2506,2371,5/27/2015,Plagas,Químico,Cipermetrina
2506,2371,6/4/2015,Plagas,Químico,Cipermetrina
2506,2371,6/10/2015,Plagas,Químico,Spinetoram
2506,2371,6/21/2015,Plagas,Químico,Spinetoram
2506,2371,6/27/2015,Plagas,Químico,Spinetoram
2507,2372,5/5/2015,Plagas,Químico,Cipermetrina
2507,2372,6/7/2015,Plagas,Químico,Benzoato de emamectina
2507,2372,5/5/2015,Malezas,Químico,Glifosato
2507,2372,5/5/2015,Malezas,Químico,2.4-D
2507,2372,6/5/2015,Malezas,Químico,Glifosato
2507,2372,6/15/2015,Enfermedades,Químico,Azoxistrobin + Difenoconazol
2508,2374,6/19/2015,Malezas,Químico,Glufosinato de amonio
2508,2374,6/4/2015,Plagas,Químico,Benzoato de Emamectina
2508,2374,6/14/2015,Plagas,Químico,Teflubenzuron
2508,2374,6/30/2015,Plagas,Químico,Teflubenzuron
2508,2374,6/30/2015,Enfermedades,Químico,Flutriafol + Carbendazim
2509,2126,3/22/2015,Plagas,Químico,CLORPIRIFOS
2509,2126,4/15/2015,Plagas,Químico,EMAMECTINA
2509,2126,3/18/2015,Malezas,Químico,Glifosato
2509,2126,3/22/2015,Malezas,Químico,Pendimentalina
2509,2126,3/22/2015,Malezas,Químico,Atrazina
2510,2374,6/15/2015,Plagas,Químico,Benzoato de Emamectina
2510,2374,6/22/2015,Plagas,Químico,Benzoato de Emamectina
2510,2374,6/28/2015,Plagas,Químico,Teflubenzuron
2510,2374,7/8/2015,Plagas,Químico,Teflubenzuron
2510,2374,6/20/2015,Malezas,Químico,Glufosinato de amonio
2510,2374,7/8/2015,Enfermedades,Químico,Flutriafol + Carbendazim
2511,2375,5/22/2015,Plagas,Químico,Cipermetrina
2511,2375,6/17/2015,Plagas,Químico,Cipermetrina
2511,2375,6/15/2015,Plagas,Químico,Acetamiprid + Novaluron
2511,2375,6/15/2015,Plagas,Químico,Piretroides
2511,2375,5/22/2015,Malezas,Químico,Glifosato
2511,2375,5/22/2015,Malezas,Químico,Picloram
2511,2375,6/17/2015,Malezas,Químico,Glifosato
2512,2375,5/22/2015,Plagas,Químico,Cipermetrina
2512,2375,4/22/2015,Plagas,Químico,Cipermetrina
2512,2375,4/22/2015,Malezas,Químico,Glifosato
2512,2375,4/22/2015,Malezas,Químico,Picloram
2512,2375,5/22/2015,Malezas,Químico,Glifosato
2513,2376,3/28/2015,Plagas,Químico,Cipermetrina
2513,2376,4/24/2015,Plagas,Químico,TIAMETOXAN
2513,2376,3/28/2015,Malezas,Químico,Glifosato
2513,2376,3/28/2015,Malezas,Químico,Atrazina
2513,2376,3/28/2015,Malezas,Químico,Pendimentalina
2523,2084,6/3/2015,Plagas,Químico,emamectina
2523,2084,6/18/2015,Plagas,Químico,emamectina
2523,2084,6/3/2015,Malezas,Químico,Glifosato
2525,2084,5/29/2015,Plagas,Químico,spinetoram
2525,2084,6/12/2015,Plagas,Químico,spinetoram
2525,2084,5/29/2015,Malezas,Químico,Glifosato
2526,2085,5/28/2015,Malezas,Químico,Glifosato
2526,2085,5/28/2015,Malezas,Químico,2.4-D
2527,2377,3/27/2015,Plagas,Químico,SPINETORAM
2527,2377,4/10/2015,Plagas,Químico,EMAMECTINA BENZOATO
2527,2377,4/25/2015,Plagas,Químico,Cipermetrina
2527,2377,5/3/2015,Plagas,Químico,EMAMECTINA BENZOATO
2527,2377,3/15/2015,Malezas,Químico,Pendimentalina
2527,2377,3/15/2015,Malezas,Químico,Atrazina
2528,2377,3/31/2015,Plagas,Químico,SPINETORAM
2528,2377,4/15/2015,Plagas,Químico,EMAMECTINA BENZOATO
2528,2377,4/25/2015,Plagas,Químico,EMAMECTINA BENZOATO
2528,2377,4/20/2015,Malezas,Químico,Glifosato
2528,2377,4/20/2015,Malezas,Químico,Atrazina
2528,2377,5/22/2015,Malezas,Químico,Glifosato
2529,2378,6/3/2015,Malezas,Químico,Glifosato
2529,2378,7/3/2015,Malezas,Químico,Glifosato
2531,2378,4/29/2015,Malezas,Químico,Glifosato
2531,2378,5/30/2015,Malezas,Químico,Glifosato
2532,2391,5/28/2015,Plagas,Químico,Cipermetrina
2532,2391,6/12/2015,Plagas,Químico,Cipermetrina
2532,2391,5/28/2015,Malezas,Químico,Glifosato
2532,2391,7/8/2015,Malezas,Químico,Glifosato
2533,1869,4/5/2015,Plagas,Químico,METOX
2533,1869,4/20/2015,Plagas,Químico,SPINETORAM
2533,1869,5/5/2015,Plagas,Químico,EMAMECTINA BENZOATO
2533,1869,5/20/2015,Plagas,Químico,EMAMECTINA BENZOATO
2533,1869,3/28/2015,Malezas,Químico,METOLOGAN
2533,1869,3/28/2015,Malezas,Químico,Atrazina
2533,1869,4/20/2015,Malezas,Químico,Glufosinato de amonio
2533,1869,5/30/2015,Malezas,Químico,Glufosinato de amonio
2535,2375,5/28/2015,Plagas,Químico,Cipermetrina
2535,2375,6/22/2015,Plagas,Químico,Cipermetrina
2535,2375,5/28/2015,Malezas,Químico,Glifosato
2535,2375,5/28/2015,Malezas,Químico,Picloram
2535,2375,6/22/2015,Malezas,Químico,Glifosato
2535,2375,6/22/2015,Malezas,Químico,picloram
2536,2355,6/11/2015,Plagas,Químico,Clorpirifos
2536,2355,6/11/2015,Plagas,Químico,Cipermetrina
2536,2355,6/29/2015,Plagas,Químico,Benzoato de emamectina
2536,2355,5/25/2015,Malezas,Químico,Glifosato
2536,2355,5/25/2015,Malezas,Químico,Picloram
2536,2355,7/8/2015,Malezas,Químico,Glifosato
2537,1869,4/22/2015,Plagas,Químico,METOX
2537,1869,5/4/2015,Plagas,Químico,DIMILIN
2537,1869,5/24/2015,Plagas,Químico,DIMILIN
2537,1869,6/10/2015,Plagas,Químico,DMIILIN
2537,1869,4/12/2015,Malezas,Químico,Metolaclor
2537,1869,4/12/2015,Malezas,Químico,GESAPRIM
2537,1869,5/14/2015,Malezas,Químico,Glufosinato de amonio
2537,1869,6/14/2015,Malezas,Químico,Glufosinato de amonio
2538,2392,4/24/2015,Plagas,Químico,SPINETORAM
2538,2392,5/4/2015,Plagas,Químico,EMAMECTINA BENZOATO
2538,2392,5/14/2015,Plagas,Químico,AMAMECTINA BENZOATO
