ID_LOTE,TIPO_SIEMBRA,SEM_TRATADAS,MATERIAL_GENETICO,CULT_ANT,DRENAJE,METODO_COSECHA,ALMACENAMIENTO_FINCA,DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose,TotN_Antes_Siem,TotN_Siem_Emer,TotN_Emer_Flor,TotP_Antes_Siem,TotP_Siem_Emer,TotP_Emer_Flor,TotK_Antes_Siem,TotK_Siem_Emer,TotK_Emer_Flor,FerOrg_Emer_Flor,FerQui_Antes_Siem,FerQui_Siem_Emer,FerQui_Emer_Flor,PENDIENTE_RASTA,TERRENO_CIRCUN_RASTA,POSICION_PERFIL_RASTA,NO_CAPAS_RASTA,PH_RASTA,PEDREG_PERFIL_ROCAS,CAP_ENDURE_RASTA,PROFUND_CAP_ENDURE_RASTA,ESPESOR_CAP_ENDURE_RASTA,MOTEADOS_RASTA,PROFUND_MOTEADOS_RASTA,MOTEADOS_MAS70cm_RASTA,ESTRUCTURA_RASTA,OBSERVA_EROSION_RASTA,OBSERVA_MOHO_RASTA,OBSERVA_COSTRAS_DURAS_RASTA,SITIO_EXPUESTO_SOL_RASTA,OBSERVA_COSTRAS_BLANCAS_RASTA,OBSERVA_COSTAS_NEGRAS_RASTA,REGION_SECA_ARIDA_RASTA,OBSERVA_RAICES_VIVAS_RASTA,PROFUND_RAICES_VIVAS_RASTA,OBSERVA_PLANTAS_PEQUENAS_RASTA,OBSERVA_HOJARASCA_MO_RASTA,SUELO_NEGRO_BLANDO_RASTA,CUCHILLO_PRIMER_HTE_RASTA,CERCA_RIOS_QUEBRADAS_RASTA,RECUBRIMIENTO_VEGETAL_SUELO_RASTA,prof_efectiva,d_interno,drenaje_externo,Porc_A,Porc_Ar,Porc_ArA,Porc_ArL,Porc_FrL,Porc_L,Porc_F,porc_x,porc_y,Porc_AF,Porc_BLANDO,Porc_DURO,Porc_EXT_DURO,Porc_FRIABLE,Porc_FIRME,Porc_EXT_FIRME,Porc_PLASTICO,Porc_MUY_PLASTICO,Temp_Max_Avg_Veg,Temp_Min_Avg_Veg,Temp_Avg_Veg,Diurnal_Range_Avg_Veg,Sol_Ener_Accu_Veg,Temp_Max_34_Freq_Veg,Rain_Accu_Veg,Rain_10_Freq_Veg,Rhum_Avg_Veg,Temp_Max_Avg_For,Temp_Min_Avg_For,Temp_Avg_For,Diurnal_Range_Avg_For,Sol_Ener_Accu_For,Temp_Max_34_Freq_For,Rain_Accu_For,Rain_10_Freq_For,Rhum_Avg_For,Temp_Max_Avg_Mad,Temp_Min_Avg_Mad,Temp_Avg_Mad,Diurnal_Range_Avg_Mad,Sol_Ener_Accu_Mad,Temp_Max_34_Freq_Mad,Rain_Accu_Mad,Rain_10_Freq_Mad,Rhum_Avg_Mad,RDT_AJUSTADO
2280,Mecanizado,NO,DK 234 YGRR,Algodon,NO,Manual,NO,4,46,79,55000,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,1,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,32,NO,GRANULAR,NO,SI,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,26,POCO AFECTADAS,NO,NO,SI,NO,ESPACIADO,32,LENTO A MUY LENTO,NINGUNO,0,50,0,0,0,0,0,0,50,0,100,0,0,0,0,0,0,0,34.31,23.87,29.09,10.45,15670.01,0.5,160.3,0.15,80.43,32.96,23.76,28.36,9.19,22911.46,0.24,389.2,0.21,86.41,32.51,24.25,28.38,8.25,12494.87,0.03,203.7,0.22,86.32,2260.47
2282,Mecanizado,SI,DK 234 YGRR,Algodon,SI,Manual,SI,4,47,82,55000,14,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,46,0,0,0,0,0,0,0,0,0,1,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,22,NO,GRANULAR,NO,SI,NO HAY,LA MANIANA Y LA TARDE,NO HAY,POCO MARCADAS,NO,SI,19,POCO AFECTADAS,NO,NO,SI,NO,REGULAR,22,LENTO A MUY LENTO,NINGUNO,0,31.67,0,0,0,0,0,68.33,0,0,100,0,0,0,0,0,0,0,33.56,24.56,29.06,9,15314.59,0.38,145.1,0.1,79.89,34.19,24.47,29.33,9.72,22685.08,0.52,282.9,0.17,79.87,33.29,24.57,28.93,8.72,13408.23,0.36,88.4,0.08,82.42,3337.21
2322,Mecanizado,SI,DK 234 YGRR,Algodon,NO,Manual,NO,5,46,87,60000,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,1,1,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,SI,27,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,27,POCO AFECTADAS,NO,NO,SI,NO,REGULAR,27,LENTO A MUY LENTO,NINGUNO,0,36.67,0,0,0,0,0,63.33,0,0,63.33,36.67,0,0,0,0,0,0,34.59,25.05,29.82,9.55,16391.73,0.55,99.3,0.1,79.98,32.77,24.21,28.49,8.56,22569.11,0.19,403.5,0.21,86.72,32.37,24.55,28.46,7.82,15802.59,0.05,258.4,0.24,87.22,3767.44
2383,Mecanizado,NO,P4082 (Pioneer),Algodon,SI,Manual,NO,5,48,61,71000,16,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,56.25,0,0,10,0,0,52.5,0,0,0,2,2.3,PLANO O LLANO,PLANO CON ONDULACIONES,2,5.5,SIN ROCAS,NO,-1,-1,SI,21,SI,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,15,NO HAY CULTIVO,NO,NO,SI,SI,REGULAR,21,LENTO A MUY LENTO,NINGUNO,0,35,0,0,0,0,0,65,0,0,0,0,0,0,0,0,100,0,33.67,24.65,29.16,9.02,15545.39,0.4,118.3,0.08,79.49,34.09,24.45,29.27,9.64,22560.23,0.5,282.7,0.17,80.06,33.16,24.58,28.87,8.59,6235.8,0.18,66.9,0.18,82.71,3970.33
2895,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,4,46,82,62000,8,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,115,0,0,0,0,0,0,0,0,0,2,2,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,32,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,15,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,32,LENTO A MUY LENTO,NINGUNO,0,51.67,0,0,0,0,0,48.33,0,0,100,0,0,0,0,0,0,0,32.07,25,28.54,7.07,14708.62,0.02,205.6,0.2,89.14,32.82,25.09,28.96,7.74,20785.7,0.14,114.5,0.09,86.13,32.92,24.8,28.86,8.11,14095.47,0.11,100,0.03,81.99,4343.02
2896,Manual,NO,ADV 9293 (Syngenta),Maiz,NO,Manual,NO,4,47,84,60000,6,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,92,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,24,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,13,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,24,LENTO A MUY LENTO,NINGUNO,0,38.33,0,0,0,0,61.67,0,0,0,61.67,38.33,0,0,0,0,0,0,32.91,24.23,28.57,8.69,14606.62,0.25,250.8,0.15,82.42,33.29,24.38,28.83,8.91,22132.6,0.41,156.6,0.09,81.05,34.7,23.83,29.26,10.87,16932.2,0.79,2.2,0,73.71,3088.37
2898,Manual,NO,DK 234 YGRR,Maiz,NO,Manual,NO,5,48,80,60000,8,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,2,2,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,19,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,16,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,19,LENTO A MUY LENTO,NINGUNO,0,30,0,0,0,0,70,0,0,0,100,0,0,0,0,0,0,0,31.8,24.73,28.26,7.07,13512.05,0,161,0.15,89,33.25,25.19,29.22,8.07,22336.62,0.19,163.8,0.07,83.97,32.55,24.91,28.73,7.64,13749.66,0.14,15.1,0.03,82.44,2991.86
2900,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,4,47,80,62000,9,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,36,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,16,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,36,LENTO A MUY LENTO,NINGUNO,0,40,0,0,0,0,0,60,0,0,100,0,0,0,0,0,0,0,31.96,24.83,28.39,7.13,14508.87,0.02,161,0.15,88.83,33.23,25.19,29.21,8.04,21912.39,0.19,63.8,0.05,84.49,32.3,24.94,28.62,7.36,12648.79,0.03,115.1,0.06,82.26,4862.79
2902,Manual,NO,DK 234 YGRR,Maiz,NO,Manual,NO,4,46,81,60000,5,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,24,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,20,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,24,LENTO A MUY LENTO,NINGUNO,0,38.33,0,0,0,0,61.67,0,0,0,61.67,38.33,0,0,0,0,0,0,31.95,24.79,28.37,7.17,13316.27,0.02,106.8,0.1,88.6,33.28,25.1,29.19,8.19,23085.61,0.17,163.8,0.07,83.61,32.55,24.91,28.73,7.64,12923.25,0.18,15.1,0.03,82.26,4825.58
2904,Manual,NO,DK7088,Maiz,NO,Manual,NO,4,49,85,60000,6,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,24,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,16,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,24,LENTO A MUY LENTO,NINGUNO,0,38.33,0,0,0,0,61.67,0,0,0,61.67,38.33,0,0,0,0,0,0,31.89,24.77,28.33,7.12,14057.88,0.02,161,0.15,89.03,33.23,25.23,29.23,8.01,21941.39,0.19,163.8,0.07,84.16,32.59,24.84,28.72,7.75,15798.9,0.15,15.1,0.02,82.34,4825.58
2914,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,4,49,78,62000,9,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,61,0,0,15,0,0,15,0,0,0,2,2,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,24,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,24,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,24,LENTO A MUY LENTO,NINGUNO,0,36.67,0,0,0,0,0,63.33,0,0,100,0,0,0,0,0,0,0,32.53,23.96,28.25,8.58,14738.4,0.12,234,0.18,82.58,34.23,24.38,29.31,9.85,23827.38,0.67,31.3,0.02,77.6,35.18,24.09,29.63,11.09,15001.36,0.91,0,0,72.97,5244.19
2921,Manual,NO,Impacto (Syngenta),Maiz,NO,Manual,NO,4,46,92,62000,3,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,17,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,13,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,17,LENTO A MUY LENTO,NINGUNO,0,26.67,0,0,0,0,73.33,0,0,0,73.33,26.67,0,0,0,0,0,0,32.06,25.04,28.55,7.03,14769.98,0.02,205.6,0.2,89.11,32.86,25.07,28.96,7.79,20918.17,0.16,114.5,0.09,85.91,32.67,24.9,28.78,7.77,17531.73,0.07,115.1,0.04,82.14,4343.02
2923,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,4,48,83,62000,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,2,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,SI,23,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,23,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,23,LENTO A MUY LENTO,NINGUNO,0,36.67,0,0,0,0,63.33,0,0,0,63.33,36.67,0,0,0,0,0,0,32.05,24.93,28.5,7.12,14802.14,0.02,212.2,0.2,89.01,32.94,25.09,29.02,7.85,21173.19,0.16,105.6,0.09,85.57,32.63,24.92,28.78,7.71,14694.44,0.08,115.1,0.05,82.28,4150
2925,Manual,NO,DK 234 YGRR,Maiz,NO,Manual,NO,4,45,85,62000,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,2,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,SI,22,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,19,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,22,LENTO A MUY LENTO,NINGUNO,0,35,0,0,0,0,0,65,0,0,100,0,0,0,0,0,0,0,32.7,24.99,28.84,7.7,14116.31,0.1,91.8,0.1,86.5,32.87,24.99,28.93,7.88,22466.48,0.14,128.9,0.05,82.84,32.92,24.54,28.73,8.38,14940.11,0.24,24.5,0.03,82.16,3377.91
2926,Manual,NO,DK7088,Maiz,NO,Manual,NO,4,45,83,60000,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,2,2,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,SI,17,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,22,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,22,LENTO A MUY LENTO,NINGUNO,0,26.67,0,0,0,0,0,73.33,0,0,100,0,0,0,0,0,0,0,32.34,24.93,28.64,7.42,13602.45,0.08,112.2,0.1,87.33,33.05,24.94,28.99,8.11,22915.24,0.16,113.8,0.03,83.03,32.57,24.78,28.67,7.79,13489.55,0.14,34.1,0.06,82.17,3281.4
2931,Manual,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,4,45,81,60000,6,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,SI,13,4,SI,24,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,NO,-1,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,13,LENTO A MUY LENTO,NINGUNO,0,38.33,0,0,0,0,61.67,0,0,0,61.67,38.33,0,0,0,0,0,0,32.87,25.18,29.02,7.69,14206.91,0.1,76.7,0.08,86.35,32.82,24.95,28.88,7.86,22489.54,0.14,127.5,0.05,82.46,33,24.48,28.74,8.53,13451.03,0.27,24.5,0.03,82.24,4150
2935,Manual,NO,DK 234,Maiz,NO,Manual,NO,4,46,84,60000,6,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,61,0,0,15,0,0,15,0,0,0,2,2,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,SI,16,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,20,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,20,LENTO A MUY LENTO,NINGUNO,0,75,0,0,0,0,25,0,0,0,75,25,0,0,0,0,0,0,32.08,24.84,28.46,7.23,15071.32,0.02,189.5,0.18,88.98,33.14,25.15,29.14,7.99,21658.75,0.19,81.3,0.07,84.88,32.42,24.95,28.68,7.47,13893.86,0.03,115.1,0.05,82.41,4729.07
2942,Manual,NO,PIONEER 30F35 HRR,Pastos,NO,Manual,NO,4,47,80,60000,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,1,2,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,22,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,POCO MARCADAS,NO,SI,16,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,22,LENTO A MUY LENTO,NINGUNO,0,35,0,0,0,0,65,0,0,0,65,35,0,0,0,0,0,0,31.79,24.79,28.29,7,13132.5,0,147.8,0.12,88.88,33.33,25.13,29.23,8.2,22960.25,0.19,163.8,0.07,83.68,32.56,24.96,28.76,7.6,12902.75,0.18,15.1,0.03,82.47,4386.05
2947,Manual,NO,Sinko (Syngenta),Maiz,NO,Manual,NO,4,47,85,60000,3,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,24,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,22,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,24,LENTO A MUY LENTO,NINGUNO,0,38.33,0,0,0,0,61.67,0,0,0,61.67,38.33,0,0,0,0,0,0,32.08,24.84,28.46,7.23,15071.32,0.02,189.5,0.18,88.98,33.14,25.15,29.14,7.99,21658.75,0.19,81.3,0.07,84.88,32.36,25.02,28.69,7.34,14463.58,0.03,115.1,0.05,82.38,2991.86
2948,Manual,NO,PIONEER 30F35 H,Maiz,NO,Manual,NO,4,47,86,60000,3,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,2,2,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,18,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,20,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,20,LENTO A MUY LENTO,NINGUNO,0,28.33,0,0,0,0,0,71.67,0,0,71.67,28.33,0,0,0,0,0,0,31.96,24.83,28.39,7.13,14508.87,0.02,161,0.15,88.83,33.23,25.19,29.21,8.04,21912.39,0.19,63.8,0.05,84.49,32.53,24.94,28.74,7.59,15195.51,0.12,115.1,0.05,82.47,3667.44
2977,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,4,45,82,55000,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,2,2,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,SI,35,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,22,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,35,LENTO A MUY LENTO,NINGUNO,0,56.67,0,0,0,0,43.33,0,0,0,43.33,56.67,0,0,0,0,0,0,31.77,24.74,28.26,7.04,13398.77,0,147.8,0.12,88.98,33.32,25.17,29.25,8.14,22587.79,0.19,163.8,0.07,83.8,32.54,24.89,28.71,7.65,12952.72,0.15,15.1,0.03,82.53,4481.4
2982,Manual,NO,Otro,Maiz,NO,Manual,NO,4,47,82,60000,5,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,34,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,19,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,34,LENTO A MUY LENTO,NINGUNO,0,55,0,0,0,0,0,45,0,0,45,55,0,0,0,0,0,0,32.01,24.86,28.43,7.14,14905.89,0.02,197.7,0.2,89.01,33.07,25.13,29.1,7.94,21434.31,0.17,89.1,0.07,85.24,32.54,24.91,28.73,7.62,13773.06,0.06,115.1,0.06,82.4,3051.16
2983,Manual,NO,DK 234,Maiz,NO,Manual,NO,5,46,55,55000,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,20,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,16,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,20,LENTO A MUY LENTO,NINGUNO,0,30,0,0,0,0,0,70,0,0,70,30,0,0,0,0,0,0,32.53,25.01,28.77,7.52,14767.97,0.08,224.5,0.18,87.18,33.01,24.93,28.97,8.08,24494.64,0.16,14.9,0,82.91,32.02,25.04,28.53,6.98,4051.18,0,0,0,82.22,4825.58
2997,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,4,45,80,55000,11,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,61,0,0,15,0,0,15,0,0,0,2,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,22,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,19,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,22,LENTO A MUY LENTO,NINGUNO,0,0,0,0,0,0,63.33,36.67,0,0,100,0,0,0,0,0,0,0,32.23,24.83,28.53,7.4,13995.13,0.05,105.2,0.1,87.74,33.2,25.04,29.12,8.15,22831.98,0.17,143.8,0.05,83.42,32.61,24.88,28.74,7.74,12317.85,0.16,15.1,0.03,82.41,5816.28
2999,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,4,47,87,55000,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,61,0,0,15,0,0,15,0,0,0,2,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,25,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,23,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,25,LENTO A MUY LENTO,NINGUNO,0,41.67,0,0,0,0,58.33,0,0,0,58.33,41.67,0,0,0,0,0,0,31.89,24.77,28.33,7.12,14057.88,0.02,161,0.15,89.03,33.23,25.23,29.23,8.01,21941.39,0.19,163.8,0.07,84.16,32.59,24.84,28.72,7.75,15798.9,0.15,15.1,0.02,82.34,5148.84
3017,Mecanizado,NO,DK7088,Maiz,NO,Manual,NO,4,42,89,55000,13,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,2,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,SI,17,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,21,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,21,LENTO A MUY LENTO,NINGUNO,0,26.67,0,0,0,0,0,73.33,0,0,0,100,0,0,0,0,0,0,32.1,24.89,28.5,7.21,15200.04,0.02,197.7,0.2,89.05,33.1,25.14,29.12,7.96,21458.55,0.19,89.1,0.07,84.99,32.45,24.96,28.71,7.49,14304.51,0.03,115.1,0.05,82.39,4767.44
3047,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,5,48,113,55000,12,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,69,0,0,0,0,0,0,0,0,0,3,1,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,18,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,16,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,18,LENTO A MUY LENTO,NINGUNO,0,28.33,0,0,0,0,71.67,0,0,0,71.67,28.33,0,0,0,0,0,0,32.16,25.16,28.66,7,15045.66,0.05,260.3,0.22,88.84,32.68,25.03,28.86,7.65,20484.42,0.09,107.4,0.07,86.65,32.87,24.83,28.85,8.04,27398.41,0.17,127.5,0.04,81.92,5720.93
3053,Manual,NO,Impacto (Syngenta),Maiz,NO,Manual,NO,4,47,85,55000,11,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,61,0,0,15,0,0,15,0,0,0,2,1,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,SI,23,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,18,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,23,LENTO A MUY LENTO,NINGUNO,0,0,0,0,0,0,63.33,36.67,0,0,63.33,36.67,0,0,0,0,0,0,31.89,24.77,28.33,7.12,14404.68,0.02,268.6,0.18,82.7,33.23,25.23,29.23,8.01,22736.46,0.19,109.7,0.05,79.59,32.61,24.92,28.76,7.68,17403.19,0.15,0,0,73.08,5053.49
3055,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,4,47,85,55000,8,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,22.5,0,0,22.5,0,0,22.5,0,0,0,1,1,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,SI,24,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,16,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,24,LENTO A MUY LENTO,NINGUNO,0,38.33,0,0,0,0,61.67,0,0,0,0,100,0,0,0,0,0,0,31.95,24.8,28.38,7.16,14550.35,0.02,174,0.18,88.88,33.21,25.17,29.19,8.04,21873.43,0.19,63.8,0.05,84.63,32.43,24.98,28.71,7.44,14663.41,0.08,115.1,0.05,82.33,5115.12
